Begin Date, End Date, Hits, Pages
20020508,20020514,0,0
20020515,20020521,0,0
20020522,20020528,0,0
20020529,20020531,0,0
20020601,20020607,0,0
20020608,20020614,0,0
20020615,20020621,0,0
20020622,20020628,14,2
20020629,20020630,0,0
20020701,20020707,0,0
20020708,20020714,0,0
20020715,20020721,0,0
20020722,20020728,0,0
20020729,20020731,0,0
20020801,20020807,0,0
20020808,20020814,0,0
20020815,20020821,0,0
20020822,20020828,0,0
20020829,20020831,0,0
20020901,20020907,0,0
20020908,20020914,0,0
20020915,20020921,0,0
20020922,20020928,0,0
20020929,20020930,0,0
20021001,20021007,0,0
20021008,20021014,0,0
20021015,20021021,0,0
20021022,20021028,0,0
20021029,20021031,0,0
20021101,20021107,0,0
20021108,20021114,0,0
20021115,20021121,0,0
20021122,20021128,0,0
20021129,20021130,0,0
20021201,20021207,0,0
20021208,20021214,0,0
20021215,20021221,0,0
20021222,20021228,0,0
20021229,20021231,0,0
20010101,20010107,0,0
20010108,20010114,0,0
20010115,20010121,0,0
20010122,20010128,0,0
20010129,20010131,0,0
20010201,20010207,0,0
20010208,20010214,0,0
20010215,20010221,0,0
20010222,20010228,0,0
20010229,20010229,0,0
20010301,20010307,0,0
20010308,20010314,0,0
20010315,20010321,0,0
20010322,20010328,0,0
20010329,20010331,0,0
20010401,20010407,0,0
20010408,20010414,0,0
20010415,20010421,0,0
20010422,20010428,0,0
20010429,20010430,0,0
20010501,20010507,0,0
20010508,20010514,0,0
20010515,20010521,0,0
20010522,20010528,0,0
20010529,20010531,0,0
20010601,20010607,0,0
20010608,20010614,0,0
20010615,20010621,0,0
20010622,20010628,10,1
20010629,20010630,0,0
20010701,20010707,0,0
20010708,20010714,0,0
20010715,20010721,0,0
20010722,20010728,0,0
20010729,20010731,0,0
20010801,20010807,0,0
20010808,20010814,0,0
20010815,20010821,0,0
20010822,20010828,0,0
20010829,20010831,0,0
20010901,20010907,0,0
20010908,20010914,0,0
20010915,20010921,0,0
20010922,20010928,0,0
20010929,20010930,0,0
20011001,20011007,0,0
20011008,20011014,0,0
20011015,20011021,0,0
20011022,20011028,0,0
20011029,20011031,0,0
20011101,20011107,0,0
20011108,20011114,0,0
20011115,20011121,0,0
20011122,20011128,0,0
20011129,20011130,0,0
20011201,20011207,0,0
20011208,20011214,0,0
20011215,20011221,0,0
20011222,20011228,0,0
20011229,20011231,0,0
20000101,20000107,0,0
20000108,20000114,0,0
20000115,20000121,0,0
20000122,20000128,0,0
20000129,20000131,0,0
20000201,20000207,0,0
20000208,20000214,0,0
20000215,20000221,0,0
20000222,20000228,0,0
20000229,20000229,0,0
20000301,20000307,0,0
20000308,20000314,0,0
20000315,20000321,0,0
20000322,20000328,0,0
20000329,20000331,0,0
20000401,20000407,0,0
20000408,20000414,0,0
20000415,20000421,0,0
20000422,20000428,0,0
20000429,20000430,0,0
20000501,20000507,0,0
20000508,20000514,0,0
20000515,20000521,0,0
20000522,20000528,0,0
20000529,20000531,0,0
20000601,20000607,0,0
20000608,20000614,0,0
20000615,20000621,0,0
20000622,20000628,19,2
20000629,20000630,0,0
20000701,20000707,0,0
20000708,20000714,0,0
20000715,20000721,0,0
20000722,20000728,0,0
20000729,20000731,0,0
20000801,20000807,0,0
20000808,20000814,0,0
20000815,20000821,0,0
20000822,20000828,0,0
20000829,20000831,0,0
20000901,20000907,0,0
20000908,20000914,0,0
20000915,20000921,0,0
20000922,20000928,0,0
20000929,20000930,0,0
20001001,20001007,0,0
20001008,20001014,0,0
20001015,20001021,0,0
20001022,20001028,0,0
20001029,20001031,0,0
20001101,20001107,0,0
20001108,20001114,0,0
20001115,20001121,0,0
20001122,20001128,0,0
20001129,20001130,0,0
20001201,20001207,0,0
20001208,20001214,0,0
20001215,20001221,0,0
20001222,20001228,0,0
20001229,20001231,0,0
19990101,19990107,0,0
19990108,19990114,0,0
19990115,19990121,0,0
19990122,19990128,0,0
19990129,19990131,0,0
19990201,19990207,0,0
19990208,19990214,0,0
19990215,19990221,0,0
19990222,19990228,0,0
19990229,19990229,0,0
19990301,19990307,0,0
19990308,19990314,0,0
19990315,19990321,0,0
19990322,19990328,0,0
19990329,19990331,0,0
19990401,19990407,0,0
19990408,19990414,0,0
19990415,19990421,0,0
19990422,19990428,0,0
19990429,19990430,0,0
19990501,19990507,0,0
19990508,19990514,0,0
19990515,19990521,0,0
19990522,19990528,0,0
19990529,19990531,0,0
19990601,19990607,0,0
19990608,19990614,28,3
19990615,19990621,0,0
19990622,19990628,0,0
19990629,19990630,0,0
19990701,19990707,0,0
19990708,19990714,0,0
19990715,19990721,0,0
19990722,19990728,0,0
19990729,19990731,0,0
19990801,19990807,0,0
19990808,19990814,0,0
19990815,19990821,0,0
19990822,19990828,0,0
19990829,19990831,0,0
19990901,19990907,0,0
19990908,19990914,0,0
19990915,19990921,0,0
19990922,19990928,0,0
19990929,19990930,0,0
19991001,19991007,0,0
19991008,19991014,0,0
19991015,19991021,0,0
19991022,19991028,0,0
19991029,19991031,0,0
19991101,19991107,0,0
19991108,19991114,0,0
19991115,19991121,0,0
19991122,19991128,0,0
19991129,19991130,0,0
19991201,19991207,0,0
19991208,19991214,0,0
19991215,19991221,0,0
19991222,19991228,0,0
19991229,19991231,0,0
19980101,19980107,0,0
19980108,19980114,0,0
19980115,19980121,0,0
19980122,19980128,0,0
19980129,19980131,0,0
19980201,19980207,0,0
19980208,19980214,0,0
19980215,19980221,0,0
19980222,19980228,0,0
19980229,19980229,0,0
19980301,19980307,0,0
19980308,19980314,0,0
19980315,19980321,0,0
19980322,19980328,0,0
19980329,19980331,0,0
19980401,19980407,0,0
19980408,19980414,0,0
19980415,19980421,0,0
19980422,19980428,0,0
19980429,19980430,0,0
19980501,19980507,0,0
19980508,19980514,0,0
19980515,19980521,0,0
19980522,19980528,0,0
19980529,19980531,0,0
19980601,19980607,0,0
19980608,19980614,0,0
19980615,19980621,30,3
19980622,19980628,0,0
19980629,19980630,0,0
19980701,19980707,0,0
19980708,19980714,0,0
19980715,19980721,0,0
19980722,19980728,0,0
19980729,19980731,0,0
19980801,19980807,0,0
19980808,19980814,0,0
19980815,19980821,0,0
19980822,19980828,0,0
19980829,19980831,0,0
19980901,19980907,0,0
19980908,19980914,0,0
19980915,19980921,0,0
19980922,19980928,0,0
19980929,19980930,0,0
19981001,19981007,0,0
19981008,19981014,0,0
19981015,19981021,0,0
19981022,19981028,0,0
19981029,19981031,0,0
19981101,19981107,0,0
19981108,19981114,0,0
19981115,19981121,0,0
19981122,19981128,0,0
19981129,19981130,0,0
19981201,19981207,0,0
19981208,19981214,0,0
19981215,19981221,0,0
19981222,19981228,0,0
19981229,19981231,0,0
19970101,19970107,0,0
19970108,19970114,0,0
19970115,19970121,0,0
19970122,19970128,0,0
19970129,19970131,0,0
19970201,19970207,0,0
19970208,19970214,0,0
19970215,19970221,0,0
19970222,19970228,0,0
19970229,19970229,0,0
19970301,19970307,0,0
19970308,19970314,0,0
19970315,19970321,0,0
19970322,19970328,0,0
19970329,19970331,0,0
19970401,19970407,0,0
19970408,19970414,0,0
19970415,19970421,0,0
19970422,19970428,0,0
19970429,19970430,0,0
19970501,19970507,0,0
19970508,19970514,0,0
19970515,19970521,0,0
19970522,19970528,0,0
19970529,19970531,0,0
19970601,19970607,0,0
19970608,19970614,0,0
19970615,19970621,0,0
19970622,19970628,29,3
19970629,19970630,0,0
19970701,19970707,0,0
19970708,19970714,0,0
19970715,19970721,0,0
19970722,19970728,0,0
19970729,19970731,0,0
19970801,19970807,0,0
19970808,19970814,0,0
19970815,19970821,0,0
19970822,19970828,0,0
19970829,19970831,0,0
19970901,19970907,0,0
19970908,19970914,0,0
19970915,19970921,0,0
19970922,19970928,0,0
19970929,19970930,0,0
19971001,19971007,0,0
19971008,19971014,0,0
19971015,19971021,0,0
19971022,19971028,0,0
19971029,19971031,0,0
19971101,19971107,0,0
19971108,19971114,0,0
19971115,19971121,0,0
19971122,19971128,0,0
19971129,19971130,0,0
19971201,19971207,0,0
19971208,19971214,0,0
19971215,19971221,0,0
19971222,19971228,0,0
19971229,19971231,0,0
