Begin Date, End Date, Hits, Pages
20011001,20011007,0,0
20011008,20011014,0,0
20011015,20011021,0,0
20011022,20011028,0,0
20011029,20011031,0,0
20011101,20011107,0,0
20011108,20011114,0,0
20011115,20011121,0,0
20011122,20011128,0,0
20011129,20011130,0,0
20011201,20011207,0,0
20011208,20011214,0,0
20011215,20011221,0,0
20011222,20011228,0,0
20011229,20011231,0,0
20000101,20000107,0,0
20000108,20000114,0,0
20000115,20000121,0,0
20000122,20000128,0,0
20000129,20000131,0,0
20000201,20000207,0,0
20000208,20000214,0,0
20000215,20000221,0,0
20000222,20000228,0,0
20000229,20000229,0,0
20000301,20000307,0,0
20000308,20000314,0,0
20000315,20000321,0,0
20000322,20000328,0,0
20000329,20000331,0,0
20000401,20000407,0,0
20000408,20000414,0,0
20000415,20000421,0,0
20000422,20000428,0,0
20000429,20000430,0,0
20000501,20000507,0,0
20000508,20000514,0,0
20000515,20000521,0,0
20000522,20000528,0,0
20000529,20000531,0,0
20000601,20000607,0,0
20000608,20000614,0,0
20000615,20000621,0,0
20000622,20000628,0,0
20000629,20000630,0,0
20000701,20000707,0,0
20000708,20000714,0,0
20000715,20000721,0,0
20000722,20000728,0,0
20000729,20000731,0,0
20000801,20000807,0,0
20000808,20000814,0,0
20000815,20000821,0,0
20000822,20000828,0,0
20000829,20000831,0,0
20000901,20000907,0,0
20000908,20000914,0,0
20000915,20000921,0,0
20000922,20000928,0,0
20000929,20000930,0,0
20001001,20001007,0,0
20001008,20001014,0,0
20001015,20001021,0,0
20001022,20001028,0,0
20001029,20001031,0,0
20001101,20001107,0,0
20001108,20001114,0,0
20001115,20001121,0,0
20001122,20001128,0,0
20001129,20001130,0,0
20001201,20001207,0,0
20001208,20001214,0,0
20001215,20001221,0,0
20001222,20001228,0,0
20001229,20001231,0,0
19990101,19990107,0,0
19990108,19990114,0,0
19990115,19990121,0,0
19990122,19990128,0,0
19990129,19990131,0,0
19990201,19990207,0,0
19990208,19990214,0,0
19990215,19990221,18,2
19990222,19990228,0,0
19990229,19990229,0,0
19990301,19990307,0,0
19990308,19990314,0,0
19990315,19990321,0,0
19990322,19990328,0,0
19990329,19990331,0,0
19990401,19990407,0,0
19990408,19990414,0,0
19990415,19990421,0,0
19990422,19990428,0,0
19990429,19990430,0,0
19990501,19990507,0,0
19990508,19990514,0,0
19990515,19990521,0,0
19990522,19990528,0,0
19990529,19990531,0,0
19990601,19990607,0,0
19990608,19990614,0,0
19990615,19990621,0,0
19990622,19990628,0,0
19990629,19990630,0,0
19990701,19990707,0,0
19990708,19990714,0,0
19990715,19990721,0,0
19990722,19990728,0,0
19990729,19990731,0,0
19990801,19990807,0,0
19990808,19990814,0,0
19990815,19990821,0,0
19990822,19990828,0,0
19990829,19990831,0,0
19990901,19990907,0,0
19990908,19990914,0,0
19990915,19990921,0,0
19990922,19990928,0,0
19990929,19990930,0,0
19991001,19991007,0,0
19991008,19991014,0,0
19991015,19991021,0,0
19991022,19991028,0,0
19991029,19991031,0,0
19991101,19991107,0,0
19991108,19991114,0,0
19991115,19991121,0,0
19991122,19991128,0,0
19991129,19991130,0,0
19991201,19991207,0,0
19991208,19991214,0,0
19991215,19991221,0,0
19991222,19991228,0,0
19991229,19991231,0,0
